EmployeeNumber,Department,JobRole,Attrition_Prob,Risk
1352,Human Resources,Manager,0.04048715559428187,LOW
1355,Sales,Sales Executive,0.13007001909321508,LOW
1356,Sales,Sales Executive,0.37643197881360785,MEDIUM
1358,Research & Development,Laboratory Technician,0.14403392333456214,LOW
1360,Research & Development,Manufacturing Director,0.3848993808815159,MEDIUM
1361,Research & Development,Laboratory Technician,0.28348915245223166,LOW
1362,Sales,Sales Executive,0.3712376861279802,MEDIUM
1363,Research & Development,Manufacturing Director,0.022345049471696247,LOW
1364,Sales,Sales Representative,0.6485725821660435,HIGH
1367,Research & Development,Manufacturing Director,0.17012458545545212,LOW
1368,Research & Development,Laboratory Technician,0.16187758204706457,LOW
1369,Research & Development,Laboratory Technician,0.21244378570156222,LOW
1371,Sales,Sales Executive,0.611419083391294,HIGH
1372,Sales,Sales Executive,0.7154201599206386,HIGH
1373,Research & Development,Manufacturing Director,0.6143565526323063,HIGH
1374,Research & Development,Research Scientist,0.1387671054139792,LOW
1375,Research & Development,Healthcare Representative,0.04525042281561166,LOW
1377,Research & Development,Laboratory Technician,0.7249548192732405,HIGH
1379,Sales,Sales Representative,0.8550562775728631,HIGH
1380,Sales,Sales Executive,0.8444961909685847,HIGH
1382,Research & Development,Research Scientist,0.024470718449529118,LOW
1383,Research & Development,Healthcare Representative,0.02046002066335326,LOW
1387,Sales,Sales Executive,0.6763690433396915,HIGH
1389,Research & Development,Manufacturing Director,0.2891497588567631,LOW
1390,Sales,Sales Executive,0.6157578692396884,HIGH
1391,Sales,Sales Executive,0.5856431439223319,MEDIUM
1392,Research & Development,Research Scientist,0.5559588284037865,MEDIUM
1394,Research & Development,Research Scientist,0.47581118128589545,MEDIUM
1395,Sales,Sales Executive,0.5939264195886457,MEDIUM
1396,Sales,Sales Executive,0.5942279933268153,MEDIUM
1397,Research & Development,Healthcare Representative,0.038377375225642274,LOW
1399,Sales,Sales Executive,0.7128454528233235,HIGH
1401,Research & Development,Manufacturing Director,0.3875352727924909,MEDIUM
1402,Research & Development,Research Scientist,0.5587289466001533,MEDIUM
1403,Sales,Sales Executive,0.7451114901149234,HIGH
1405,Research & Development,Research Scientist,0.5145934811339562,MEDIUM
1407,Research & Development,Research Scientist,0.2676798545436466,LOW
1408,Human Resources,Manager,0.04891697958210463,LOW
1409,Research & Development,Laboratory Technician,0.5149869279703632,MEDIUM
1411,Research & Development,Laboratory Technician,0.5841780875202527,MEDIUM
1412,Research & Development,Manufacturing Director,0.3698068501373005,MEDIUM
1415,Research & Development,Laboratory Technician,0.7347267460815309,HIGH
1417,Research & Development,Laboratory Technician,0.0997086007692091,LOW
1419,Human Resources,Human Resources,0.4933987792715667,MEDIUM
1420,Research & Development,Laboratory Technician,0.9122501896728664,HIGH
1421,Research & Development,Healthcare Representative,0.6380590962489981,HIGH
1422,Research & Development,Research Director,0.029247175595874732,LOW
1423,Research & Development,Research Director,0.0197330457319241,LOW
1424,Research & Development,Research Director,0.0008555608521005005,LOW
1425,Sales,Sales Executive,0.7068236837291694,HIGH
1427,Sales,Sales Representative,0.93850312874422,HIGH
1428,Sales,Sales Executive,0.4542699560481553,MEDIUM
1430,Research & Development,Research Director,0.2796574714484316,LOW
1431,Research & Development,Research Scientist,0.08178793031126695,LOW
1433,Research & Development,Research Scientist,0.6043835468807055,HIGH
1434,Research & Development,Laboratory Technician,0.5860457478091594,MEDIUM
1435,Research & Development,Laboratory Technician,0.4187943004741358,MEDIUM
1436,Sales,Sales Executive,0.6523050856613055,HIGH
1438,Research & Development,Research Scientist,0.1821179439563576,LOW
1439,Sales,Sales Representative,0.9476848341591125,HIGH
1440,Research & Development,Laboratory Technician,0.22590083320650772,LOW
1441,Research & Development,Research Scientist,0.11822455176964665,LOW
1443,Research & Development,Research Director,0.007005232380738377,LOW
1445,Sales,Sales Executive,0.32378665737093465,MEDIUM
1446,Sales,Sales Executive,0.20622563081292958,LOW
1447,Research & Development,Laboratory Technician,0.47501802385741526,MEDIUM
1448,Research & Development,Research Scientist,0.5111813665517133,MEDIUM
1449,Research & Development,Laboratory Technician,0.01881943685395982,LOW
1453,Sales,Sales Executive,0.32523207684895405,MEDIUM
1457,Sales,Sales Executive,0.2041562944289166,LOW
1458,Research & Development,Laboratory Technician,0.7676530545153377,HIGH
1459,Research & Development,Manufacturing Director,0.31480043952684056,MEDIUM
1460,Research & Development,Healthcare Representative,0.33716092916578105,MEDIUM
1461,Human Resources,Human Resources,0.25324721392016486,LOW
1464,Research & Development,Laboratory Technician,0.922556806273971,HIGH
1465,Research & Development,Manufacturing Director,0.42943305057561587,MEDIUM
1466,Sales,Sales Executive,0.15862729272874937,LOW
1467,Human Resources,Human Resources,0.5311213082088257,MEDIUM
1468,Research & Development,Research Director,0.006546697499772647,LOW
1469,Sales,Sales Executive,0.15966116497371843,LOW
1471,Research & Development,Laboratory Technician,0.11388601168511571,LOW
1472,Research & Development,Research Director,0.010901096799085422,LOW
1473,Research & Development,Healthcare Representative,0.1142227065846895,LOW
1474,Research & Development,Research Scientist,0.05543464242300374,LOW
1475,Research & Development,Research Scientist,0.1829506630976827,LOW
1477,Sales,Sales Executive,0.33675583198380926,MEDIUM
1478,Sales,Sales Executive,0.09032141846913899,LOW
1479,Sales,Sales Executive,0.4323202649533069,MEDIUM
1480,Research & Development,Laboratory Technician,0.3808760565523475,MEDIUM
1481,Sales,Sales Executive,0.7408936147030034,HIGH
1482,Research & Development,Research Scientist,0.14689602321124626,LOW
1483,Research & Development,Research Scientist,0.020360934600035973,LOW
1484,Research & Development,Healthcare Representative,0.005630145389071251,LOW
1485,Research & Development,Research Director,0.2741602529957676,LOW
1486,Sales,Sales Representative,0.7426475779796481,HIGH
1487,Sales,Sales Executive,0.9717972381952263,HIGH
1489,Sales,Sales Executive,0.8847691566493198,HIGH
1492,Sales,Sales Representative,0.4880160215752574,MEDIUM
1494,Research & Development,Laboratory Technician,0.9861888394254812,HIGH
1495,Sales,Sales Representative,0.3910603711858208,MEDIUM
1496,Research & Development,Manufacturing Director,0.6930049665645293,HIGH
1497,Sales,Sales Executive,0.1139952969971774,LOW
1499,Human Resources,Human Resources,0.08273837462061212,LOW
1501,Research & Development,Healthcare Representative,0.19360999052367173,LOW
1502,Research & Development,Laboratory Technician,0.7823741907081732,HIGH
1503,Sales,Sales Executive,0.5049977892291445,MEDIUM
1504,Research & Development,Laboratory Technician,0.9450790603696547,HIGH
1506,Research & Development,Research Scientist,0.5149870380624912,MEDIUM
1507,Sales,Sales Executive,0.5013416302757838,MEDIUM
1509,Research & Development,Laboratory Technician,0.5267500934313462,MEDIUM
1513,Research & Development,Laboratory Technician,0.15253636802464537,LOW
1514,Research & Development,Manufacturing Director,0.2873678067206881,LOW
1515,Research & Development,Healthcare Representative,0.15982387508994983,LOW
1516,Research & Development,Manager,0.08746472883218874,LOW
1520,Research & Development,Manager,0.03130207583316217,LOW
1522,Research & Development,Research Scientist,0.677193858220003,HIGH
1523,Research & Development,Research Director,0.1024799823949308,LOW
1525,Research & Development,Manufacturing Director,0.277638174938183,LOW
1527,Sales,Manager,0.17075572102160938,LOW
1529,Research & Development,Healthcare Representative,0.20396002471922278,LOW
1533,Research & Development,Laboratory Technician,0.8427318872476272,HIGH
1534,Research & Development,Laboratory Technician,0.5294424062297897,MEDIUM
1535,Sales,Sales Executive,0.7839470775986621,HIGH
1537,Research & Development,Research Scientist,0.43798628911445603,MEDIUM
1539,Research & Development,Research Director,0.6380600202426111,HIGH
1541,Sales,Sales Representative,0.6379920228800107,HIGH
1542,Research & Development,Laboratory Technician,0.5529550587607096,MEDIUM
1543,Research & Development,Research Scientist,0.22334420796915858,LOW
1544,Research & Development,Healthcare Representative,0.07325897177452288,LOW
1545,Research & Development,Manufacturing Director,0.31921741775698975,MEDIUM
1546,Research & Development,Research Scientist,0.10396317587474406,LOW
1547,Research & Development,Healthcare Representative,0.40189173489813335,MEDIUM
1548,Sales,Sales Executive,0.5674239665766962,MEDIUM
1549,Research & Development,Laboratory Technician,0.7688157372008542,HIGH
1550,Human Resources,Manager,0.2671051671374555,LOW
1551,Research & Development,Laboratory Technician,0.7214287489037232,HIGH
1552,Research & Development,Healthcare Representative,0.09172393437726005,LOW
1553,Research & Development,Healthcare Representative,0.13292938175114466,LOW
1554,Sales,Sales Representative,0.6093558850097222,HIGH
1555,Research & Development,Research Scientist,0.2448471535823687,LOW
1556,Sales,Sales Representative,0.7459850135193835,HIGH
1557,Sales,Sales Executive,0.2471880921207666,LOW
1558,Research & Development,Research Scientist,0.23354492317699851,LOW
1560,Sales,Sales Executive,0.5219252451070704,MEDIUM
1562,Sales,Sales Executive,0.30044540136982417,MEDIUM
1563,Human Resources,Human Resources,0.6977562946953393,HIGH
1564,Research & Development,Laboratory Technician,0.4837375098786567,MEDIUM
1568,Sales,Sales Executive,0.7672992502603584,HIGH
1569,Research & Development,Laboratory Technician,0.9054054337317207,HIGH
1572,Research & Development,Manufacturing Director,0.005635514832670091,LOW
1573,Research & Development,Manufacturing Director,0.14553377368429504,LOW
1574,Research & Development,Research Scientist,0.16939314617685192,LOW
1576,Research & Development,Research Scientist,0.28101288899844923,LOW
1577,Research & Development,Research Scientist,0.45981304351225266,MEDIUM
1578,Sales,Manager,0.03019171594943115,LOW
1580,Research & Development,Research Scientist,0.34311876103291367,MEDIUM
1581,Research & Development,Research Scientist,0.37960884254663213,MEDIUM
1582,Sales,Sales Executive,0.16355401533754255,LOW
1583,Sales,Sales Executive,0.491526355517294,MEDIUM
1585,Sales,Sales Executive,0.38866603100516495,MEDIUM
1586,Research & Development,Laboratory Technician,0.5691151061293361,MEDIUM
1587,Research & Development,Healthcare Representative,0.47421612581465145,MEDIUM
1588,Sales,Sales Executive,0.203422402990908,LOW
1590,Research & Development,Healthcare Representative,0.07712176235189624,LOW
1591,Sales,Manager,0.23304532971316366,LOW
1592,Research & Development,Research Scientist,0.11341828750144524,LOW
1594,Research & Development,Laboratory Technician,0.91172078679909,HIGH
1595,Research & Development,Manager,0.03771743186719404,LOW
1596,Research & Development,Laboratory Technician,0.24986292003750865,LOW
1597,Research & Development,Healthcare Representative,0.3896414514383632,MEDIUM
1598,Sales,Sales Executive,0.24191684006997824,LOW
1599,Research & Development,Laboratory Technician,0.48669444887827124,MEDIUM
1601,Research & Development,Laboratory Technician,0.2798235518328127,LOW
1602,Sales,Manager,0.028189416193215244,LOW
1604,Research & Development,Laboratory Technician,0.7249126325851144,HIGH
1605,Research & Development,Research Scientist,0.6355417904550361,HIGH
1606,Research & Development,Healthcare Representative,0.513540881211802,MEDIUM
1607,Research & Development,Research Scientist,0.017755175551263297,LOW
1608,Research & Development,Research Director,0.03430095358378248,LOW
1609,Research & Development,Research Scientist,0.38077328075329003,MEDIUM
1611,Research & Development,Laboratory Technician,0.8870357448182533,HIGH
1612,Sales,Sales Executive,0.5514764124516842,MEDIUM
1613,Sales,Sales Executive,0.425860558729237,MEDIUM
1614,Research & Development,Manufacturing Director,0.6834426696067055,HIGH
1615,Research & Development,Manufacturing Director,0.2148616298148867,LOW
1617,Research & Development,Laboratory Technician,0.26984159398650376,LOW
1618,Research & Development,Manufacturing Director,0.07818819915411852,LOW
1619,Research & Development,Laboratory Technician,0.1749120039527511,LOW
1621,Research & Development,Research Scientist,0.06551283911311649,LOW
1622,Research & Development,Manufacturing Director,0.6898172565105936,HIGH
1623,Research & Development,Research Scientist,0.13825291224339517,LOW
1624,Sales,Sales Representative,0.9711427171604241,HIGH
1625,Human Resources,Manager,0.09003754585134216,LOW
1627,Research & Development,Laboratory Technician,0.08927990059626871,LOW
1628,Research & Development,Manufacturing Director,0.21117157704228826,LOW
1630,Research & Development,Healthcare Representative,0.0036341067499724485,LOW
1631,Research & Development,Manufacturing Director,0.09556577233481257,LOW
1633,Research & Development,Manufacturing Director,0.34475931301935914,MEDIUM
1635,Research & Development,Manufacturing Director,0.005860768184167517,LOW
1638,Research & Development,Manufacturing Director,0.15288715953707702,LOW
1639,Sales,Sales Executive,0.7700909116138838,HIGH
1640,Research & Development,Research Scientist,0.4219181160265037,MEDIUM
1641,Research & Development,Manufacturing Director,0.5536011639356545,MEDIUM
1642,Human Resources,Human Resources,0.8421171658742779,HIGH
1644,Research & Development,Manager,0.040804499476999455,LOW
1645,Sales,Sales Executive,0.896764619785767,HIGH
1646,Research & Development,Research Scientist,0.8011701185183828,HIGH
1647,Research & Development,Research Scientist,0.47596465064642857,MEDIUM
1648,Research & Development,Research Scientist,0.2911223306472532,LOW
1649,Research & Development,Laboratory Technician,0.9464079405507272,HIGH
1650,Sales,Sales Executive,0.7420486627709676,HIGH
1651,Research & Development,Healthcare Representative,0.14691082411441675,LOW
1653,Research & Development,Manufacturing Director,0.012081275054399244,LOW
1654,Research & Development,Manufacturing Director,0.220279988371244,LOW
1655,Research & Development,Research Director,0.01765706386479255,LOW
1656,Research & Development,Research Director,0.004696474141571603,LOW
1657,Sales,Sales Representative,0.5659412979587667,MEDIUM
1658,Research & Development,Research Scientist,0.08271837908239374,LOW
1659,Research & Development,Laboratory Technician,0.4534641592218252,MEDIUM
1661,Research & Development,Healthcare Representative,0.0306672341930624,LOW
1662,Research & Development,Manufacturing Director,0.035089517109536,LOW
1664,Research & Development,Healthcare Representative,0.05711269789377528,LOW
1665,Research & Development,Manager,0.010524716290300171,LOW
1666,Research & Development,Research Director,0.03860991491350362,LOW
1667,Sales,Sales Executive,0.47852238836171096,MEDIUM
1668,Research & Development,Research Scientist,0.011037849301745513,LOW
1669,Sales,Sales Executive,0.7858404515403417,HIGH
1670,Sales,Sales Executive,0.031780535914429406,LOW
1671,Research & Development,Research Scientist,0.032205465037475685,LOW
1673,Sales,Sales Executive,0.23486601108663302,LOW
1674,Research & Development,Laboratory Technician,0.6472954248078001,HIGH
1675,Research & Development,Laboratory Technician,0.566202292118906,MEDIUM
1676,Sales,Manager,0.020520082978443495,LOW
1677,Research & Development,Manager,0.08137905205051571,LOW
1678,Sales,Sales Executive,0.5020056508756041,MEDIUM
1680,Sales,Sales Representative,0.7787630620666766,HIGH
1681,Sales,Sales Executive,0.21051261762273918,LOW
1682,Research & Development,Healthcare Representative,0.37009924943133465,MEDIUM
1683,Human Resources,Human Resources,0.149223903080307,LOW
1684,Research & Development,Laboratory Technician,0.8601361904288866,HIGH
1687,Research & Development,Laboratory Technician,0.24465706063398623,LOW
1689,Research & Development,Healthcare Representative,0.14118187458196726,LOW
1691,Sales,Sales Representative,0.43493843136762494,MEDIUM
1692,Research & Development,Laboratory Technician,0.6300497113762067,HIGH
1693,Research & Development,Laboratory Technician,0.05752927728691231,LOW
1694,Research & Development,Research Scientist,0.5828999187899161,MEDIUM
1696,Research & Development,Laboratory Technician,0.09136450630418337,LOW
1697,Research & Development,Healthcare Representative,0.022422580628058162,LOW
1698,Research & Development,Laboratory Technician,0.014164524582379672,LOW
1700,Sales,Sales Executive,0.2699479170176979,LOW
1701,Research & Development,Research Scientist,0.32912991724757323,MEDIUM
1702,Sales,Sales Representative,0.7555990492089654,HIGH
1703,Research & Development,Healthcare Representative,0.10507848279774115,LOW
1704,Research & Development,Research Scientist,0.5812427535623808,MEDIUM
1706,Sales,Sales Executive,0.24206894545181848,LOW
1707,Research & Development,Research Scientist,0.04804897448048613,LOW
1708,Sales,Sales Executive,0.3617183011947389,MEDIUM
1709,Research & Development,Laboratory Technician,0.4126296722463062,MEDIUM
1710,Sales,Sales Representative,0.4047945133325844,MEDIUM
1712,Research & Development,Healthcare Representative,0.04689891029100276,LOW
1714,Human Resources,Human Resources,0.7854340155489282,HIGH
1716,Sales,Sales Executive,0.9592989482963524,HIGH
1718,Research & Development,Laboratory Technician,0.20881155479082253,LOW
1719,Research & Development,Research Director,0.30587479787355754,MEDIUM
1720,Research & Development,Research Scientist,0.6255294022262389,HIGH
1721,Research & Development,Laboratory Technician,0.1658127927474301,LOW
1722,Human Resources,Human Resources,0.363386579264607,MEDIUM
1724,Research & Development,Manufacturing Director,0.3777608422433313,MEDIUM
1725,Research & Development,Laboratory Technician,0.47359628922988417,MEDIUM
1727,Research & Development,Healthcare Representative,0.0320969577988437,LOW
1728,Research & Development,Manufacturing Director,0.03234913985701616,LOW
1729,Research & Development,Research Scientist,0.10568558506441134,LOW
1731,Sales,Sales Executive,0.4142628414006967,MEDIUM
1732,Sales,Sales Executive,0.3770052186950929,MEDIUM
1733,Sales,Sales Executive,0.73632484495563,HIGH
1734,Sales,Sales Executive,0.7964800348971942,HIGH
1735,Research & Development,Laboratory Technician,0.6449103122422979,HIGH
1736,Research & Development,Manufacturing Director,0.3457164518584249,MEDIUM
1737,Research & Development,Laboratory Technician,0.10247701382121788,LOW
1739,Sales,Sales Executive,0.6616427378964608,HIGH
1740,Sales,Manager,0.7300412115053706,HIGH
1744,Human Resources,Human Resources,0.20746237218619915,LOW
1745,Research & Development,Research Scientist,0.1532200427286299,LOW
1746,Human Resources,Human Resources,0.42263561310739306,MEDIUM
1747,Human Resources,Human Resources,0.8224492125685936,HIGH
1749,Sales,Sales Executive,0.33069847753640713,MEDIUM
1751,Research & Development,Research Scientist,0.12572700503496415,LOW
1752,Sales,Sales Representative,0.8915726264606,HIGH
1753,Research & Development,Healthcare Representative,0.3580944518862118,MEDIUM
1754,Sales,Sales Executive,0.643669370601121,HIGH
1755,Research & Development,Research Scientist,0.057005759678905484,LOW
1756,Sales,Sales Executive,0.13049944769248947,LOW
1757,Sales,Sales Executive,0.17790483506927815,LOW
1758,Sales,Sales Executive,0.9334121706439068,HIGH
1760,Research & Development,Laboratory Technician,0.5823425032167507,MEDIUM
1761,Sales,Sales Executive,0.5243347489246903,MEDIUM
1762,Research & Development,Research Scientist,0.45084465389142253,MEDIUM
1763,Research & Development,Healthcare Representative,0.046186441016305486,LOW
1764,Research & Development,Research Scientist,0.07006786037145021,LOW
1766,Research & Development,Healthcare Representative,0.46525140770304513,MEDIUM
1767,Research & Development,Research Scientist,0.9122162047193885,HIGH
1768,Research & Development,Laboratory Technician,0.30638027979373805,MEDIUM
1770,Research & Development,Research Director,0.01053040019211039,LOW
1771,Research & Development,Research Scientist,0.0327270269036891,LOW
1772,Research & Development,Laboratory Technician,0.2171063341723327,LOW
1774,Sales,Sales Executive,0.03895361915225704,LOW
1775,Research & Development,Manufacturing Director,0.05602596161929005,LOW
1778,Human Resources,Human Resources,0.03611102171606221,LOW
1779,Sales,Sales Executive,0.5469930347866349,MEDIUM
1780,Sales,Sales Representative,0.8742905073279716,HIGH
1782,Research & Development,Laboratory Technician,0.11162970402669103,LOW
1783,Research & Development,Laboratory Technician,0.8916219670188755,HIGH
1784,Sales,Sales Executive,0.4999903331763627,MEDIUM
1786,Research & Development,Manager,0.1392397527497304,LOW
1787,Sales,Sales Executive,0.4678358582233402,MEDIUM
1789,Research & Development,Research Director,0.05829882698048239,LOW
1790,Research & Development,Healthcare Representative,0.48062285023970636,MEDIUM
1792,Research & Development,Research Scientist,0.3039424583635541,MEDIUM
1794,Human Resources,Human Resources,0.1453284582512832,LOW
1797,Sales,Sales Executive,0.631137398305773,HIGH
1798,Research & Development,Research Scientist,0.12363269803142869,LOW
1799,Research & Development,Research Scientist,0.03076166968705948,LOW
1800,Research & Development,Research Director,0.11656369775357989,LOW
1801,Sales,Sales Executive,0.6026291801031813,HIGH
1802,Research & Development,Laboratory Technician,0.2714687484549766,LOW
1803,Research & Development,Healthcare Representative,0.11338682861158624,LOW
1804,Research & Development,Manufacturing Director,0.006686392588587802,LOW
1805,Human Resources,Human Resources,0.037992640343438494,LOW
1807,Research & Development,Laboratory Technician,0.5007937813868147,MEDIUM
1809,Research & Development,Manufacturing Director,0.13562347134639333,LOW
1812,Sales,Sales Executive,0.22709484495769303,LOW
1813,Research & Development,Research Scientist,0.2098341943897764,LOW
1814,Research & Development,Healthcare Representative,0.25106669867476183,LOW
1815,Sales,Sales Executive,0.4858195289948563,MEDIUM
1816,Research & Development,Manufacturing Director,0.6329060447237044,HIGH
1818,Human Resources,Human Resources,0.6655751414424376,HIGH
1821,Research & Development,Healthcare Representative,0.025083488262406282,LOW
1822,Research & Development,Healthcare Representative,0.01856764157510666,LOW
1823,Sales,Sales Executive,0.067006638651737,LOW
1824,Sales,Manager,0.035990204169366755,LOW
1826,Research & Development,Laboratory Technician,0.5267799323777992,MEDIUM
1827,Research & Development,Manufacturing Director,0.652568171352946,HIGH
1829,Research & Development,Healthcare Representative,0.18984169932774114,LOW
1830,Research & Development,Research Scientist,0.039533109282161,LOW
1833,Sales,Sales Executive,0.6766862755279235,HIGH
1834,Research & Development,Research Scientist,0.11765073445096899,LOW
1835,Sales,Sales Representative,0.7626341611342318,HIGH
1836,Sales,Sales Executive,0.37476251610010897,MEDIUM
1837,Research & Development,Research Director,0.26530318802042774,LOW
1839,Research & Development,Research Scientist,0.46076020460936773,MEDIUM
1842,Human Resources,Human Resources,0.48728041681594514,MEDIUM
1844,Human Resources,Human Resources,0.9019040096168176,HIGH
1845,Sales,Sales Executive,0.02260759430029995,LOW
1847,Research & Development,Research Scientist,0.1468787775003213,LOW
1849,Sales,Sales Executive,0.24536631499045178,LOW
1850,Research & Development,Laboratory Technician,0.7156574330744394,HIGH
1852,Research & Development,Laboratory Technician,0.2053814249662315,LOW
1853,Sales,Sales Executive,0.7268924775655672,HIGH
1854,Research & Development,Research Scientist,0.06139638183076399,LOW
1856,Research & Development,Laboratory Technician,0.5756172592087936,MEDIUM
1857,Research & Development,Manufacturing Director,0.03277505294274823,LOW
1858,Human Resources,Human Resources,0.046673929106219834,LOW
1859,Research & Development,Healthcare Representative,0.17455598188358357,LOW
1860,Research & Development,Laboratory Technician,0.26562648158304436,LOW
1862,Sales,Sales Executive,0.9266019848373233,HIGH
1863,Sales,Sales Executive,0.0797449415895762,LOW
1864,Sales,Sales Representative,0.5841571249622215,MEDIUM
1865,Human Resources,Human Resources,0.4114767064392441,MEDIUM
1866,Research & Development,Manager,0.29556469362484633,LOW
1867,Research & Development,Research Director,0.1236466312929569,LOW
1868,Research & Development,Research Scientist,0.8561017238274815,HIGH
1869,Sales,Sales Executive,0.06146851441371304,LOW
1870,Research & Development,Research Scientist,0.3835238255748255,MEDIUM
1871,Research & Development,Research Scientist,0.07478918220798492,LOW
1873,Research & Development,Research Scientist,0.09143365888618306,LOW
1875,Sales,Sales Representative,0.5325238023387279,MEDIUM
1876,Sales,Sales Representative,0.7747131795468776,HIGH
1878,Research & Development,Research Scientist,0.7283518692381601,HIGH
1880,Sales,Sales Executive,0.6602084670671652,HIGH
1881,Research & Development,Laboratory Technician,0.532185479016583,MEDIUM
1882,Sales,Sales Executive,0.2653265082121554,LOW
1883,Research & Development,Laboratory Technician,0.5202831991556869,MEDIUM
1885,Research & Development,Research Scientist,0.36740165155164295,MEDIUM
1886,Research & Development,Manufacturing Director,0.47980128845147174,MEDIUM
1888,Research & Development,Manufacturing Director,0.058944267221799435,LOW
1890,Human Resources,Human Resources,0.481103690939176,MEDIUM
1892,Research & Development,Manager,0.27368051979710756,LOW
1893,Research & Development,Research Scientist,0.7032324998757473,HIGH
1898,Sales,Sales Executive,0.15899314261727043,LOW
1900,Research & Development,Manager,0.05066784590828647,LOW
1903,Research & Development,Healthcare Representative,0.043722592003024065,LOW
1905,Research & Development,Research Scientist,0.6870932897625875,HIGH
1907,Research & Development,Laboratory Technician,0.42468661849940637,MEDIUM
1908,Sales,Sales Executive,0.4599538513309279,MEDIUM
1909,Sales,Sales Executive,0.2305661908596722,LOW
1911,Research & Development,Research Director,0.07769275476729987,LOW
1912,Sales,Sales Executive,0.4754407630750994,MEDIUM
1915,Sales,Sales Executive,0.6651305653746504,HIGH
1916,Research & Development,Laboratory Technician,0.7749912612747019,HIGH
1918,Research & Development,Laboratory Technician,0.13709992209244812,LOW
1922,Research & Development,Healthcare Representative,0.1875963528328061,LOW
1924,Sales,Sales Executive,0.3170867639060766,MEDIUM
1927,Sales,Sales Executive,0.4911416452128829,MEDIUM
1928,Sales,Sales Representative,0.923105298146534,HIGH
1929,Sales,Sales Executive,0.5116727468576343,MEDIUM
1931,Research & Development,Research Scientist,0.3422236394224363,MEDIUM
1932,Research & Development,Research Scientist,0.47045128360837046,MEDIUM
1933,Sales,Sales Executive,0.7949790673279447,HIGH
1934,Research & Development,Research Scientist,0.03903730687699605,LOW
1935,Sales,Sales Executive,0.386604119845304,MEDIUM
1936,Research & Development,Manufacturing Director,0.20367866170433901,LOW
1937,Research & Development,Research Scientist,0.17491059264503672,LOW
1938,Sales,Manager,0.10286435937155314,LOW
1939,Research & Development,Research Scientist,0.8011592118789163,HIGH
1940,Research & Development,Research Scientist,0.022884220477919985,LOW
1941,Research & Development,Research Director,0.03194794978897914,LOW
1943,Sales,Sales Executive,0.40065872661139046,MEDIUM
1944,Human Resources,Human Resources,0.9766071843677343,HIGH
1945,Sales,Sales Executive,0.4690050216879822,MEDIUM
1947,Research & Development,Research Scientist,0.0968899002933746,LOW
1948,Research & Development,Research Scientist,0.15790930116979068,LOW
1949,Research & Development,Laboratory Technician,0.22690218680739435,LOW
1950,Sales,Sales Executive,0.4906034276857456,MEDIUM
1951,Sales,Sales Executive,0.20527596957486965,LOW
1952,Research & Development,Laboratory Technician,0.39718557917590475,MEDIUM
1954,Research & Development,Healthcare Representative,0.26676162333904124,LOW
1955,Research & Development,Healthcare Representative,0.03169859707239022,LOW
1956,Research & Development,Research Scientist,0.5150199398486457,MEDIUM
1960,Research & Development,Laboratory Technician,0.8254719326272533,HIGH
1961,Sales,Sales Representative,0.8205725358962148,HIGH
1962,Sales,Sales Executive,0.2328227862961713,LOW
1965,Sales,Sales Executive,0.13865000599608635,LOW
1966,Research & Development,Manufacturing Director,0.26660115709734494,LOW
1967,Sales,Sales Executive,0.8388777199968462,HIGH
1968,Sales,Sales Executive,0.9544626532034126,HIGH
1969,Research & Development,Research Scientist,0.14084650717465827,LOW
1970,Research & Development,Healthcare Representative,0.01388255734139089,LOW
1971,Research & Development,Healthcare Representative,0.055132976136904856,LOW
1972,Human Resources,Human Resources,0.3676599684593474,MEDIUM
1973,Human Resources,Manager,0.3058155524951466,MEDIUM
1974,Research & Development,Laboratory Technician,0.5700557980195597,MEDIUM
1975,Sales,Sales Executive,0.8156356897506022,HIGH
1976,Research & Development,Research Scientist,0.029272476752877377,LOW
1979,Research & Development,Research Director,0.01122349056296335,LOW
1980,Research & Development,Manufacturing Director,0.5052716545588103,MEDIUM
1981,Research & Development,Healthcare Representative,0.3904769573531696,MEDIUM
1982,Research & Development,Laboratory Technician,0.09028173945748065,LOW
1985,Research & Development,Laboratory Technician,0.6879353882164834,HIGH
1986,Sales,Sales Executive,0.14897269320968753,LOW
1987,Human Resources,Human Resources,0.613007247477545,HIGH
1989,Research & Development,Laboratory Technician,0.09707901605831887,LOW
1992,Research & Development,Laboratory Technician,0.5463104077623339,MEDIUM
1993,Research & Development,Healthcare Representative,0.21173456693106682,LOW
1994,Research & Development,Laboratory Technician,0.1929061674793202,LOW
1995,Sales,Sales Executive,0.03147879732730318,LOW
1996,Sales,Sales Representative,0.45016561233050273,MEDIUM
1997,Research & Development,Manufacturing Director,0.47886696219939595,MEDIUM
1998,Research & Development,Research Scientist,0.692359843228398,HIGH
1999,Research & Development,Research Scientist,0.04068177583216849,LOW
2000,Research & Development,Research Director,0.003846690193311412,LOW
2003,Research & Development,Laboratory Technician,0.7982959209114232,HIGH
2007,Research & Development,Research Scientist,0.07649392665682894,LOW
2008,Research & Development,Research Scientist,0.0679352652167808,LOW
2009,Research & Development,Healthcare Representative,0.4979476990126053,MEDIUM
2010,Research & Development,Laboratory Technician,0.8105855527515569,HIGH
2012,Research & Development,Laboratory Technician,0.42439139659348807,MEDIUM
2013,Sales,Sales Representative,0.6503387063181784,HIGH
